       50001   6.1066877545168069E-002  -3.8441838741142091E-002   2.1603261781075016E-004   9.4194055836640460E-004
       50002   6.1970629717547430E-002  -3.8996769457853526E-002   2.3482725668270152E-004   9.5522194214769083E-004
       50003   6.2886375909235112E-002  -3.9574776197455350E-002   2.4144454288539717E-004   9.7370753617314731E-004
       50004   6.3787626234960884E-002  -4.0127992084371726E-002   2.5995901080789769E-004   9.8718613377835702E-004
       50005   6.4700281671044621E-002  -4.0703457360827519E-002   2.6679771839106955E-004   1.0053646376791260E-003
       50006   6.5598966209943696E-002  -4.1254859617899597E-002   2.8501948027089452E-004   1.0190987182254710E-003
       50007   6.6508450433557229E-002  -4.1827773604813073E-002   2.9208766183651171E-004   1.0369155330812504E-003
       50008   6.7404491163903638E-002  -4.2377252571601784E-002   3.1000625949834711E-004   1.0509522499698096E-003
       50009   6.8310735270708550E-002  -4.2947628207705472E-002   3.1730467809653121E-004   1.0683715090226806E-003
       50010   6.9204043622923150E-002  -4.3495063202242452E-002   3.3492242320639579E-004   1.0827369674686429E-003
       50011   7.0106995093199856E-002  -4.4062907856504539E-002   3.4243543334034829E-004   1.0997442061553174E-003
       50012   7.0997468784343182E-002  -4.4608170157153217E-002   3.5977625617561416E-004   1.1144330423578310E-003
       50013   7.1897093454405175E-002  -4.5173499957622300E-002   3.6747084807364858E-004   1.1310481640032437E-003
       50014   7.2784610828994747E-002  -4.5716462541813663E-002   3.8457012850652995E-004   1.1460212454619543E-003
       50015   7.3680887727549091E-002  -4.6279303652320865E-002   3.9239633844556513E-004   1.1623020078638880E-003
       50016   7.4565305873775647E-002  -4.6819837918210455E-002   4.0931412318400903E-004   1.1774790083726840E-003
       50017   7.5458241603286402E-002  -4.7380206437977558E-002   4.1719516491938412E-004   1.1935241609725635E-003
       50018   7.6339404952224535E-002  -4.7918185561904289E-002   4.3401314476941132E-004   1.2087881052755421E-003
       50019   7.7229020084399538E-002  -4.8476094038954871E-002   4.4185858842937711E-004   1.2247260227154990E-003
       50020   7.8106757969081106E-002  -4.9011400157539492E-002   4.5866825523439760E-004   1.2399325916552868E-003
       50021   7.8993078903685815E-002  -4.9566861049361526E-002   4.6638001176394677E-004   1.2559158272645271E-003
       50022   7.9867215883823742E-002  -5.0099391712010943E-002   4.8327925506367296E-004   1.2709043938152870E-003
       50023   8.0750269681594489E-002  -5.0652390260701251E-002   4.9075425603576023E-004   1.2870932453899449E-003
       50024   8.1620641798053742E-002  -5.1182060115810515E-002   5.0783927516288678E-004   1.3017003834788110E-003
       50025   8.2500443699057152E-002  -5.1732560447191635E-002   5.1498953769111167E-004   1.3182458939998156E-003
       50026   8.3366908817928187E-002  -5.2259314581066627E-002   5.3233160907254027E-004   1.3323292903836873E-003
       50027   8.4243438098182091E-002  -5.2807256748751773E-002   5.3909805380239657E-004   1.3493523443987932E-003
       50028   8.5105888803162305E-002  -5.3331074928590946E-002   5.5673619156365118E-004   1.3628103283554673E-003
       50029   8.5979091067227051E-002  -5.3876357864361964E-002   5.6309499197741046E-004   1.3803822901229008E-003
       50030   8.6837468772626228E-002  -5.4397255031415431E-002   5.8102819281520860E-004   1.3931683503198833E-003
       50031   8.7707235153798108E-002  -5.4939740854079260E-002   5.8700468075483046E-004   1.4112967627593770E-003
       50032   8.8561531776221933E-002  -5.5457767610283523E-002   6.0517604997393625E-004   1.4234314740015025E-003
       50033   8.9427703014670068E-002  -5.5997293487758268E-002   6.1085067955173825E-004   1.4420566602370531E-003
       50034   9.0277962976434423E-002  -5.6512533519211587E-002   6.2915678359960715E-004   1.4536288705862058E-003
       50035   9.1140297437872095E-002  -5.7048885739237463E-002   6.3460384183183435E-004   1.4725970641011603E-003
       50036   9.1986572762595087E-002  -5.7561427722045276E-002   6.5285318655936269E-004   1.4837329552798350E-003
       50037   9.2844892170958995E-002  -5.8094441721231890E-002   6.5832791518024214E-004   1.5029119601081154E-003
       50038   9.3687373822218450E-002  -5.8604421880372640E-002   6.7643080571609280E-004   1.5138700719716663E-003
       50039   9.4541384755383415E-002  -5.9133861530950099E-002   6.8207500743874870E-004   1.5329963868965066E-003
       50040   9.5380177990428555E-002  -5.9641349480706575E-002   6.9979604411297752E-004   1.5439880170206686E-003
       50041   9.6229610673975730E-002  -6.0167045516182488E-002   7.0579693786576190E-004   1.5628155321915800E-003
       50042   9.7064820800796633E-002  -6.0672131309244391E-002   7.2295184301711434E-004   1.5740884916116491E-003
       50043   9.7909425409230519E-002  -6.1193953309546113E-002   7.2947651860255473E-004   1.5923760338218454E-003
       50044   9.8741149560526376E-002  -6.1696647138856857E-002   7.4590900527721649E-004   1.6041533003384096E-003
       50045   9.9580739994949041E-002  -6.2214485283051839E-002   7.5309319586958903E-004   1.6216849820312139E-003
       50046  0.10040902005063622       -6.2714739385381052E-002   7.6869835126721926E-004   1.6341438576430605E-003
       50047  0.10124345025488056       -6.3228572703781988E-002   7.7661594574301562E-004   1.6507637021946739E-003
       50048  0.10206824582873969       -6.3726315364118560E-002   7.9134469388713637E-004   1.6640298613881442E-003
       50049  0.10289743688087644       -6.4236189614841788E-002   8.0000827272636412E-004   1.6796500014519967E-003
       50050  0.10371865802022899       -6.4731256524718950E-002   8.1387571915156722E-004   1.6937684703038499E-003
       50051  0.10454261947857243       -6.5237239204458064E-002   8.2323859555486325E-004   1.7083699184680117E-003
       50052  0.10536011510206543       -6.5729418601744360E-002   8.3632715490432330E-004   1.7233099945114640E-003
       50053  0.10617889907419974       -6.6231642486343889E-002   8.4627683179998737E-004   1.7369550012443274E-003
       50054  0.10699244303823720       -6.6720726407216463E-002   8.5871559436364328E-004   1.7526242887007154E-003
       50055  0.10780613935987507       -6.7219349890055277E-002   8.6910196988893235E-004   1.7654327035630964E-003
       50056  0.10861549405491683       -6.7705092776024905E-002   8.8105261167656032E-004   1.7816827317368731E-003
       50057  0.10942423387438639       -6.8200239723291742E-002   8.9170879525824441E-004   1.7938080546080386E-003
       50058  0.11022915854921247       -6.8682411006404404E-002   9.0334306001672990E-004   1.8104641468155052E-003
       50059  0.11103305350272291       -6.9174201288404513E-002   9.1409582371342144E-004   1.8220836921376644E-003
       50060  0.11183330226546985       -6.9652640516538758E-002   9.2557279595303086E-004   1.8389702002469574E-003
       50061  0.11263243135084519       -7.0141154579242290E-002   9.3627494264180832E-004   1.8502564571496825E-003
       50062  0.11342781455284931       -7.0615730007489261E-002   9.4771917219765812E-004   1.8672100965552493E-003
       50063  0.11422223173505690       -7.1100957770015918E-002   9.5826870071138472E-004   1.8783026827563440E-003
       50064  0.11501261525312521       -7.1571597588204472E-002   9.6976266026641824E-004   1.8951937275981012E-003
       50065  0.11580230402612603       -7.2053485603958745E-002   9.8010145948137844E-004   1.9061952113702172E-003
       50066  0.11658758850636287       -7.2520212116194083E-002   9.9167057021201568E-004   1.9229466195240974E-003
       50067  0.11737247023230728       -7.2998655361657727E-002   1.0017980272693551E-003   1.9339106912598649E-003
       50068  0.11815263344407471       -7.3461522866709358E-002   1.0134165155554287E-003   1.9504920542088150E-003
       50069  0.11893260244322332       -7.3936340975776768E-002   1.0233807348956603E-003   1.9614238799200291E-003
       50070  0.11970766263587546       -7.4395436181745253E-002   1.0349870529588324E-003   1.9778404870088966E-003
       50071  0.12048256649842497       -7.4866439991575218E-002   1.0448602002736322E-003   1.9887166989952468E-003
       50072  0.12125254731724759       -7.5321897671147248E-002   1.0563681762871431E-003   2.0050065314648532E-003
       50073  0.12202221540306717       -7.5788903696672100E-002   1.0662386409099104E-003   2.0157875109999912E-003
       50074  0.12278715560963227       -7.6240829179752931E-002   1.0775584242797148E-003   2.0319928059856244E-003
       50075  0.12355144885814001       -7.6703643710991420E-002   1.0875082725686283E-003   2.0426348322466932E-003
       50076  0.12431137244767254       -7.7152106893895761E-002   1.0985734787563165E-003   2.0587856727906726E-003
       50077  0.12507017402319057       -7.7610589685570885E-002   1.1086524536756807E-003   2.0692713408553701E-003
       50078  0.12582504720441637       -7.8055645845051785E-002   1.1194290927565975E-003   2.0853729378900497E-003
       50079  0.12657827553499532       -7.8509722145614552E-002   1.1296459315749460E-003   2.0957229751550105E-003
       50080  0.12732802299980955       -7.8951354460461948E-002   1.1401457835112970E-003   2.1117344793273123E-003
       50081  0.12807567171225037       -7.9400976926758363E-002   1.1504615288215848E-003   2.1220118143945024E-003
       50082  0.12882017361672923       -7.9839103344116549E-002   1.1607533555855316E-003   2.1378418647375746E-003
       50083  0.12956228186528157       -8.0284291051366252E-002   1.1710746381322118E-003   2.1481602627229628E-003
       50084  0.13030135195010439       -8.0718810426252341E-002   1.1812678422709593E-003   2.1636808865664195E-003
       50085  0.13103799011124381       -8.1159641012793604E-002   1.1914648265696922E-003   2.1741913423795559E-003
       50086  0.13177141653439334       -8.1590401008328317E-002   1.2017014502278545E-003   2.1892406110987049E-003
       50087  0.13250270306377274       -8.2026950284858208E-002   1.2116208718317371E-003   2.2001141888683476E-003
       50088  0.13323026941672900       -8.2453772267236020E-002   1.2220612643829201E-003   2.2145134116121215E-003
       50089  0.13395631784026046       -8.2886132212696834E-002   1.2315409849221696E-003   2.2259273310165726E-003
       50090  0.13467779518819667       -8.3308870850486036E-002   1.2423389129176173E-003   2.2395091825755976E-003
       50091  0.13539869259053297       -8.3737141058376791E-002   1.2512353740259880E-003   2.2516257423467901E-003
       50092  0.13611389301777763       -8.4155661732793846E-002   1.2625129521095214E-003   2.2642535315374776E-003
       50093  0.13682970775749054       -8.4579880723350334E-002   1.2707194750811528E-003   2.2771880538959817E-003
       50094  0.13753849927883904       -8.4994071774039837E-002   1.2825612856774090E-003   2.2887709592580865E-003
       50095  0.13824923989699983       -8.5414244981451684E-002   1.2900209393585963E-003   2.3025817567911308E-003
       50096  0.13895153233207183       -8.5824071493379173E-002   1.3024509176133830E-003   2.3130977746742762E-003
       50097  0.13965713016063372       -8.6240175699658930E-002   1.3091661959532290E-003   2.3277803332355479E-003
       50098  0.14035290626211186       -8.6645642644500309E-002   1.3221455355360264E-003   2.3372750813811429E-003
       50099  0.14105325246343253       -8.7057576998603031E-002   1.3281811227701321E-003   2.3527517954633091E-003
       50100  0.14174256973007326       -8.7458720415524438E-002   1.3416209735358830E-003   2.3613300513438866E-003
       50101  0.14243749596736416       -8.7866351200834331E-002   1.3470896341429041E-003   2.3774651160415826E-003
       50102  0.14312044353972647       -8.8263270884829881E-002   1.3608476502088816E-003   2.3852943295348096E-003
       50103  0.14380972480483423       -8.8666459158032090E-002   1.3659047482107107E-003   2.4019064950211804E-003
       50104  0.14448643067180042       -8.9059268091035718E-002   1.3798062266213388E-003   2.4091905708127190E-003
       50105  0.14516983854676174       -8.9457832446341021E-002   1.3846296303351375E-003   2.4260668031098921E-003
       50106  0.14584045545522353       -8.9846629411660925E-002   1.3984956146131655E-003   2.4330170401240499E-003
       50107  0.14651775748945928       -9.0240397471585077E-002   1.4032622705614176E-003   2.4499433947517066E-003
       50108  0.14718241444970731       -9.0625298190716991E-002   1.4169175126862556E-003   2.4567674002351305E-003
       50109  0.14785338342544568       -9.1014144454955426E-002   1.4217867648186038E-003   2.4735569781375007E-003
       50110  0.14851218560473253       -9.1395231984528744E-002   1.4350822027227664E-003   2.4804280976043272E-003
       50111  0.14917665187421994       -9.1779034412810295E-002   1.4401783072399655E-003   2.4969284944015568E-003
       50112  0.14982967586610993       -9.2156334683118762E-002   1.4530121474341101E-003   2.5039669935340509E-003
       50113  0.15048751487975984       -9.2535018251522827E-002   1.4584122004141680E-003   2.5200819295686616E-003
       50114  0.15113476562601855       -9.2908540883288773E-002   1.4707279388968776E-003   2.5273524810527611E-003
       50115  0.15178589081342331       -9.3282100604176937E-002   1.4764570883617854E-003   2.5430526906825715E-003
       50116  0.15242732434652959       -9.3651805971679089E-002   1.4882492248261981E-003   2.5505554411585953E-003
       50117  0.15307172454283485       -9.4020248826327313E-002   1.4942825865504709E-003   2.5658692633091576E-003
       50118  0.15370726345963842       -9.4386038824030724E-002   1.5055998435349613E-003   2.5735381163327626E-003
       50119  0.15434496933028963       -9.4749411765194289E-002   1.5118683694990941E-003   2.5885469841837585E-003
       50120  0.15497447930735089       -9.5111186003282444E-002   1.5227906103589504E-003   2.5962779432184124E-003
       50121  0.15560553306890004       -9.5469585348856481E-002   1.5291987655879340E-003   2.6111009541717883E-003
       50122  0.15622886283837892       -9.5827223228258790E-002   1.5398242704795940E-003   2.6187657633590378E-003
       50123  0.15685334230276682       -9.6180727749326372E-002   1.5462664462790130E-003   2.6335296751672128E-003
       50124  0.15747035164873902       -9.6534083565567946E-002   1.5567023521966712E-003   2.6409926576075960E-003
       50125  0.15808832078830376       -9.6882767138022421E-002   1.5630782610558270E-003   2.6558135889965927E-003
       50126  0.15869887311725644       -9.7231734600788988E-002   1.5734087729262596E-003   2.6629673142769044E-003
       50127  0.15931035714037939       -9.7575682387032903E-002   1.5796447589186916E-003   2.6779320421757295E-003
       50128  0.15991435055147962       -9.7920175428385950E-002   1.5899203779841560E-003   2.6847130059417389E-003
       50129  0.16051934909239463       -9.8259413421362879E-002   1.5959849996272316E-003   2.6998464315490470E-003
       50130  0.16111674402740225       -9.8599357146092456E-002   1.6062176160676006E-003   2.7062483762437407E-003
       50131  0.16171520548071874       -9.8933879524646634E-002   1.6121286314804886E-003   2.7215078129773874E-003
       50132  0.16230600201730044       -9.9269261951361820E-002   1.6222677003872562E-003   2.7276044758439508E-003
       50133  0.16289780099777526       -9.9599050429661606E-002   1.6280973459984792E-003   2.7428769525043098E-003
       50134  0.16348205455899384       -9.9929896845766739E-002   1.6380428461035771E-003   2.7488116862041177E-003
       50135  0.16406703477763915      -0.10025486960306464        1.6439122927117567E-003   2.7639134659723412E-003
       50136  0.16464486133032533      -0.10058121660505295        1.6535240818186005E-003   2.7698842984425097E-003
       50137  0.16522282340344627      -0.10090126128866128        1.6595949272569131E-003   2.7845786022517006E-003
       50138  0.16579435892282068      -0.10122319622096548        1.6686964009293460E-003   2.7908332907233364E-003
       50139  0.16636506051360009      -0.10153820589712396        1.6751549827839452E-003   2.8048535280303438E-003
       50140  0.16693045571179335      -0.10185583182471107        1.6835536081119019E-003   2.8116605212081935E-003
       50141  0.16749366652428588      -0.10216566251088709        1.6905897822209479E-003   2.8247294430897921E-003
       50142  0.16805308541944119      -0.10247906457158226        1.6981030285227496E-003   2.8323450612926853E-003
       50143  0.16860859107077200      -0.10278357564671897        1.7058939596106219E-003   2.8442075976525031E-003
       50144  0.16916215755985456      -0.10309285309641900        1.7123592368361870E-003   2.8528574743101011E-003
       50145  0.16970975836682706      -0.10339194428764563        1.7210463295210610E-003   2.8633124824263010E-003
       50146  0.17025755262984130      -0.10369717767766959        1.7263449722786321E-003   2.8731595660608338E-003
       50147  0.17079711743691720      -0.10399074877005912        1.7360191244749227E-003   2.8820727356682961E-003
       50148  0.17133917735850232      -0.10429196576942451        1.7400930659504880E-003   2.8931982069659305E-003
       50149  0.17187063695494453      -0.10457995050392195        1.7507865257703143E-003   2.9005194849084006E-003
       50150  0.17240692281676340      -0.10487716102024426        1.7536355051092677E-003   2.9129216370625466E-003
       50151  0.17293026038241999      -0.10515955967208619        1.7653151057310055E-003   2.9186953390826255E-003
       50152  0.17346066642635269      -0.10545273765117343        1.7670065901763503E-003   2.9322843076479517E-003
       50153  0.17397594710501035      -0.10572957016059581        1.7795732265374351E-003   2.9366401937437649E-003
       50154  0.17450031549248118      -0.10601862488589174        1.7802391780082655E-003   2.9512359178709233E-003
